"","geo_long","geo_lat","key"
"1",30.7960486,3.0517797,"1"
"2",30.8369736,2.6486159,"2"
"3",30.86970925302,2.45487938054871,"3"
"4",30.8833332,3.05,"4"
"5",30.8999996,3.1166666,"5"
"6",30.9010667,2.9806633,"6"
"7",30.9051516,3.1647065,"7"
"8",30.9159131,2.9584662,"8"
"9",30.9216522,3.297784,"9"
"10",30.9235876103568,3.08626689629978,"10"
"11",30.9331295,3.0143197,"11"
"12",30.9363891965028,3.24620158671209,"12"
"13",30.9510791886599,3.46295484279167,"13"
"14",30.9535253,3.0008694,"14"
"15",30.9553638,2.4592448,"15"
"16",30.9553638,3.0890826,"16"
"17",30.9559763,3.4201498,"17"
"18",30.956188745363,3.48534072671672,"18"
"19",30.9589496,3.4167992,"19"
"20",30.9666672,3.1166666,"20"
"21",30.9824471011675,3.00753825355925,"21"
"22",30.9847642,2.4183904,"22"
"23",30.9926951302076,3.07307507256833,"23"
"24",31.0002682,2.6166444,"24"
"25",31.0148764708713,3.39749159247926,"25"
"26",31.0168455,3.2553677,"26"
"27",31.0306432,2.9202935,"27"
"28",31.0322558,2.4031694,"28"
"29",31.0333328,2.5833333,"29"
"30",31.0335794,2.6165023,"30"
"31",31.0344534310322,3.28411244647632,"31"
"32",31.0370935,3.4408251,"32"
"33",31.0378102,2.7743293,"33"
"34",31.045156,3.4869543,"34"
"35",31.0652201,2.7596628,"35"
"36",31.0662579938478,3.33258404649166,"36"
"37",31.1123219,3.2748546,"37"
"38",31.1151176405419,3.40782193032469,"38"
"39",31.1382057114852,3.60660793308357,"39"
"40",31.1406136913443,3.55201954616156,"40"
"41",31.1702512287745,3.40736384684681,"41"
"42",31.1789133,2.8936132,"42"
"43",31.1799633,3.43655,"43"
"44",31.2025336,2.3021193,"44"
"45",31.2068277,2.4415498,"45"
"46",31.2124593680428,3.49588384632698,"46"
"47",31.2324151942943,2.24410311108675,"47"
"48",31.2439699340649,3.43037170776535,"48"
"49",31.2445731,2.5544659,"49"
"50",31.2483291,3.4698023,"50"
"51",31.2651402,3.3760853,"51"
"52",31.3069787,2.908566,"52"
"53",31.3145814658821,3.47385695451849,"53"
"54",31.3702862308265,3.49028549013459,"54"
"55",31.3907894,2.9368323,"55"
"56",31.4213323,3.0474537,"56"
"57",31.4442956484949,2.98207234742092,"57"
"58",31.45,2.7,"58"
"59",31.4536776,2.4079374,"59"
"60",31.4583364153629,3.03526687343582,"60"
"61",31.4584729,2.4946778,"61"
"62",31.4612654131433,3.57416017101342,"62"
"63",31.4805892431684,3.30782762405317,"63"
"64",31.55,3.4,"64"
"65",31.5564685139096,3.61666742522246,"65"
"66",31.5603019264803,3.07852999045986,"66"
"67",31.5949202,3.5911841,"67"
"68",31.6306400195128,3.36684895645209,"68"
"69",31.6578738077131,3.42947994176346,"69"
"70",31.6635173577601,3.34832356118929,"70"
"71",31.6739371,3.5696464,"71"
"72",31.6798124699267,3.40344607017581,"72"
"73",31.6854301,3.5024811,"73"
"74",31.6859329409313,3.46803367395759,"74"
"75",31.6923128217182,3.4338490627095,"75"
"76",31.7280955,3.6527376,"76"
"77",31.7539184,3.3342404,"77"
"78",31.7822278,3.3783808,"78"
"79",31.7832755,3.3761909,"79"
"80",31.8041664,3.3777761,"80"
"81",31.8051792457082,3.19434791455576,"81"
"82",31.8076188805836,3.30064603713871,"82"
"83",31.8477213,3.3608084,"83"
"84",31.865156,3.3588194,"84"
"85",31.9398952,3.4499308,"85"
"86",31.9662798844961,3.33315195094992,"86"
"87",32.15762365323,1.7600266211316,"87"
"88",32.1863032841524,1.67400923189967,"88"
"89",32.1910536007296,1.70137854034919,"89"
"90",32.1916244281061,1.75143039240102,"90"
"91",32.291746445404,2.2643003267772,"91"
"92",32.2937228206626,2.22540405154029,"92"
"93",32.3197464988149,2.17987606628066,"93"
"94",32.3309886238414,2.28997938271568,"94"
"95",32.3419274,2.2109983,"95"
"96",32.3639848347562,2.19575860689458,"96"
"97",32.380176,1.9000134,"97"
"98",32.380176,2.4445177,"98"
"99",32.3868149,2.4430112,"99"
"100",32.3950467,1.7032305,"100"
"101",32.4070834,2.5271616,"101"
"102",32.4084994,1.9326922,"102"
"103",32.4553797910176,1.84588558861207,"103"
"104",32.4569247386807,2.36619687976303,"104"
"105",32.4742655734902,2.40617230607236,"105"
"106",32.4833336,1.9666667,"106"
"107",32.500599,2.395382,"107"
"108",32.5035947069994,1.66568773321381,"108"
"109",32.5060351959595,2.20439173835679,"109"
"110",32.5071304071792,2.586339882507,"110"
"111",32.5104002,2.0908704,"111"
"112",32.5210623796733,1.97987302450018,"112"
"113",32.5376088628777,1.75567775493733,"113"
"114",32.5403740065863,1.91206503743665,"114"
"115",32.5414790824403,1.65127661042824,"115"
"116",32.5437550275257,1.61509440561716,"116"
"117",32.544520609602,1.97458733295236,"117"
"118",32.5467767040488,2.26879232484248,"118"
"119",32.5742524506853,1.64733390350981,"119"
"120",32.5777338527134,2.53180932065095,"120"
"121",32.5835337722607,1.76424828573379,"121"
"122",32.5879022022427,2.18668317275856,"122"
"123",32.6132348900755,1.67021438750472,"123"
"124",32.6159899,1.509403,"124"
"125",32.6180419120574,1.8223546581235,"125"
"126",32.6333351,1.9833333,"126"
"127",32.6568513512295,2.22647786726198,"127"
"128",32.6595713444726,1.89620740776417,"128"
"129",32.6620194716855,1.73270909682158,"129"
"130",32.6745404,2.4190606,"130"
"131",32.6800131,2.0744235,"131"
"132",32.6809736188987,1.6996062987082,"132"
"133",32.6828376,2.3565111,"133"
