1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222
18,18,30,18,30,21,28,15,16,15,18,26,26,26,18,16,23,18,30,21,35,15,18,30,17,30,31,10,16,13,13,17,21,16,16,30,21,18,15,21,18,12,26,21,13,10,17,18,26,21,17,17,17,18,16,12,18,23,35,31,23,41,14,18,14,13,23,16,23,23,18,18,26,18,13,11,35,18,12,18,12,38,18,28,30,26,30,17,10,18,10,31,11,16,17,15,16,16,18,23,16,18,15,18,18,29,29,35,10,36,15,14,21,21,12,21,12,21,18,18,18,18,16,15,21,13,15,16,16,16,16,18,16,21,21,15,21,23,13,17,23,23,18,18,13,36,21,18,16,16,16,18,18,21,16,13,15,13,16,18,18,18,15,31,18,12,15,23,16,17,17,17,16,13,10,12,13,18,24,14,12,24,17,21,21,14,20,17,11,15,20,17,17,15,15,29,24,13,14,21,20,13,13,15,26,15,11,12,17,14,14,16,13,15,13,17,21,17,26,20,17,26,14,13,21,20,12,17,15,15,11,10,17,9,17,15,17,21,10,24,18,7,15,14,29,15,15,9,20,17,20,21,21,21,14,11,29,11,13,15,17,12,17,16,14,12,24,21,15,15,14,9,17,20,15,11,12,15,20,29,14,11,12,15,29,21,20,21,24,12,15,17,10,15,18,12,21,28,15,18,21,14,16,15,21,24,17,21,17,15,21,24,10,29,17,15,15,27,17,17,27,27,12,12,24,17,16,11,16,11,25,9,17,9,12,32,17,17,32,15,14,16,15,17,9,24,14,25,5,17,11
20,18,12,18,15,30,18,18,21,15,21,24,18,18,18,13,16,31,23,28,18,13,23,18,31,13,26,13,17,17,17,16,12,14,18,17,10,23,20,15,16,17,18,15,13,10,16,18,10,16,35,23,12,16,18,17,18,18,13,18,21,21,18,16,26,26,28,18,23,13,10,45,31,13,17,13,16,39,18,31,16,38,23,13,16,13,16,28,18,15,10,18,35,17,16,20,13,15,16,21,21,18,12,16,35,18,10,16,13,16,21,18,17,16,13,31,11,16,23,21,21,18,21,15,13,11,29,20,10,10,17,17,29,16,17,21,23,23,16,13,18,26,21,18,17,18,16,29,10,16,21,28,18,16,16,13,16,16,16,17,13,23,17,10,18,31,18,16,23,15,13,16,13,12,14,17,15,13,14,14,13,17,28,17,24,17,15,15,10,20,17,10,15,24,20,24,15,17,21,13,16,11,15,14,32,13,10,24,34,17,16,16,13,13,13,29,17,17,17,15,17,20,17,15,15,21,15,10,15,26,17,12,15,15,17,17,21,24,14,13,13,18,13,15,29,14,29,15,26,38,14,13,26,24,17,17,20,16,15,16,40,6,36,24,24,14,14,14,17,10,10,17,17,28,15,20,24,24,14,10,9,20,14,17,15,20,29,21,21,20,12,17,15,15,24,24,14,10,15,18,21,15,15,17,17,27,21,15,20,21,15,17,11,25,16,16,17,16,15,17,19,25,17,14,15,14,16,15,12,9,47,10,14,12,15,15,17,15,25,12,11,21,16,16,17,17,15,15,14,17,17
26,16,10,39,12,31,17,18,30,13,16,26,23,23,16,18,18,18,16,18,12,31,23,10,31,13,16,17,18,31,17,15,15,13,13,16,16,16,12,15,12,21,18,12,16,16,16,16,16,13,16,21,16,18,23,18,18,18,30,16,28,13,18,26,18,14,28,23,16,15,28,18,17,31,15,13,18,21,13,16,18,26,23,23,30,30,17,13,18,18,18,13,31,10,16,15,12,26,18,12,21,12,13,18,26,18,28,16,18,16,43,10,12,49,8,21,16,18,26,18,10,13,18,15,16,16,21,13,13,15,16,16,26,7,34,21,18,16,21,16,28,26,15,26,31,6,18,41,10,16,13,18,21,16,16,16,18,18,10,16,15,26,10,16,20,18,18,10,18,17,15,16,14,14,13,11,10,15,12,14,17,17,26,17,21,12,14,15,11,15,20,11,14,36,17,11,20,13,10,15,17,13,13,11,13,17,20,15,17,21,17,16,13,15,29,17,16,15,15,15,16,16,17,16,13,20,17,14,26,28,26,15,21,21,14,16,15,11,11,20,15,14,15,21,17,15,21,28,17,15,14,21,42,15,12,21,17,17,21,15,21,28,21,17,29,17,21,12,7,18,14,17,24,7,26,36,15,24,6,26,15,14,29,17,12,17,28,20,20,15,9,17,32,10,11,15,17,17,28,15,17,15,12,15,14,17,15,12,24,17,10,17,15,16,19,17,11,19,25,15,17,21,25,15,14,14,15,17,17,16,17,17,17,15,17,7,15,15,17,15,15,15,15,27,19,10,13,15,15,16,15
13,18,23,10,23,18,23,13,30,18,18,21,18,18,16,21,31,13,18,13,18,18,16,18,16,26,13,21,12,17,18,18,13,12,26,24,10,16,13,16,12,16,15,31,10,18,18,12,16,16,10,16,28,16,16,15,21,23,32,13,41,13,21,10,31,26,12,16,16,17,23,31,23,16,18,16,15,38,11,10,31,23,17,28,23,10,13,21,21,16,15,10,16,38,8,13,16,16,21,16,13,10,21,16,23,18,7,16,16,10,16,12,23,16,15,43,18,16,16,21,29,16,15,10,16,13,13,21,29,15,23,8,18,21,16,10,18,20,16,18,13,23,15,16,17,15,23,26,15,10,16,21,29,18,15,16,31,26,10,23,16,13,16,28,13,13,18,16,15,17,16,21,17,14,14,15,11,34,14,16,20,28,20,24,14,16,11,14,15,20,28,17,13,17,17,11,15,17,17,15,15,15,15,16,21,21,15,10,15,21,16,15,17,17,20,13,17,17,17,26,15,7,16,24,16,15,21,17,17,20,20,15,17,17,15,15,17,15,16,20,20,15,15,20,9,17,21,13,20,15,21,17,12,17,28,17,12,21,15,26,42,6,28,17,17,16,14,15,14,14,26,15,24,28,6,20,15,15,26,17,10,32,15,15,29,16,12,17,12,14,24,12,29,36,12,14,36,21,12,15,17,14,12,12,29,20,15,17,16,16,15,14,32,24,17,24,17,15,11,14,29,19,15,17,19,17,14,15,21,17,12,17,24,17,15,9,15,21,17,15,15,15,27,24,14,15,14,15,12,15,14
17,18,18,10,18,17,24,23,18,15,18,20,18,16,15,16,21,30,18,13,16,10,23,30,11,21,16,18,13,7,30,30,10,13,30,17,16,16,26,12,20,8,12,23,10,21,17,12,13,16,17,16,23,16,16,21,12,16,16,15,21,16,18,18,10,17,17,15,30,31,28,18,26,16,18,15,21,16,24,10,16,18,16,16,13,17,23,23,16,10,16,35,15,16,21,18,26,16,10,16,26,18,17,18,17,16,15,15,21,28,15,12,13,16,26,21,17,13,16,18,21,16,13,16,13,17,13,16,23,6,15,16,21,26,12,13,21,15,16,26,15,15,16,16,17,28,13,38,13,26,12,13,18,26,21,16,16,15,17,16,21,18,15,10,23,15,10,34,13,17,16,17,20,14,14,16,29,29,16,29,15,38,14,29,10,32,14,14,20,15,17,26,20,13,15,10,36,16,26,17,28,17,17,17,21,10,10,28,20,24,16,6,16,24,20,20,17,26,15,15,17,17,30,24,16,17,21,15,15,17,15,15,13,17,17,15,17,21,17,21,21,14,15,15,12,26,15,15,18,14,11,29,17,17,20,20,17,17,20,34,9,15,17,12,12,15,15,12,29,28,20,15,10,16,28,12,10,20,17,11,15,28,14,17,12,15,15,15,20,17,14,18,17,18,17,29,17,15,29,15,12,14,17,17,16,17,19,24,11,29,25,11,30,17,15,12,21,15,11,10,27,29,12,11,15,24,15,9,11,29,15,15,21,24,12,15,19,15,14,15,19,27,17,15,24,17,18,21,14,9,15
18,15,16,16,21,21,31,23,18,18,18,23,23,18,16,23,35,18,15,16,13,16,18,16,18,18,16,18,16,13,21,32,23,16,13,18,23,17,17,17,18,12,13,23,16,15,15,13,16,18,18,13,15,23,21,15,16,15,23,12,13,16,16,18,12,17,17,16,30,21,10,31,16,13,20,16,16,13,13,23,13,18,21,16,13,16,18,16,15,18,26,13,16,13,15,13,18,17,14,18,23,10,10,28,29,13,10,16,16,18,16,16,28,12,17,18,17,13,16,23,31,28,13,13,13,13,17,15,23,18,12,18,18,16,31,34,16,13,18,26,15,15,18,17,13,21,17,29,16,20,15,16,18,17,18,16,10,16,18,8,38,28,17,11,21,13,15,20,17,17,17,13,15,13,14,15,17,16,17,17,20,24,15,28,21,17,21,24,17,14,13,17,32,13,20,11,15,11,26,21,17,20,15,20,13,10,15,28,20,17,28,13,28,17,28,28,9,17,15,17,24,26,20,15,10,21,17,10,10,20,15,15,10,21,24,17,20,24,29,28,17,21,17,15,17,15,14,15,15,12,15,28,21,17,17,17,24,20,16,17,24,20,11,9,17,15,10,20,17,14,14,20,32,38,14,20,17,10,11,20,15,9,40,15,17,20,17,16,16,20,21,29,16,17,17,16,24,24,15,16,14,17,15,15,19,19,17,14,29,21,19,27,19,27,19,15,11,15,17,14,27,19,9,15,32,14,14,10,15,29,5,36,19,15,15,15,11,15,15,15,19,17,14,17,19,15,19,12,14,14,14
18,21,16,21,30,30,26,16,18,18,18,21,21,18,21,26,18,16,16,18,18,30,18,23,36,18,13,16,23,23,15,15,18,18,18,18,15,15,16,26,18,16,16,35,16,18,16,15,18,18,17,15,16,28,17,13,15,18,16,21,23,13,26,12,21,26,17,13,18,18,15,21,13,16,13,21,16,16,16,21,23,21,16,16,18,13,15,29,26,26,8,35,35,15,15,23,8,23,26,10,16,23,16,15,14,10,41,16,21,26,10,31,13,18,17,17,16,12,16,38,15,8,15,15,10,18,18,18,15,21,18,18,18,16,18,28,21,18,23,16,18,23,16,28,16,15,13,10,12,15,15,23,23,15,13,13,15,15,15,28,28,21,26,14,24,13,24,13,29,21,21,12,13,20,17,15,10,21,14,11,20,15,16,28,26,14,20,29,16,14,14,15,26,17,15,8,21,17,20,16,13,32,13,15,28,17,15,17,32,32,14,17,13,17,20,20,12,16,17,17,24,16,16,14,15,29,20,12,10,21,20,20,14,20,26,15,29,24,36,28,21,21,17,21,20,12,12,20,16,15,21,21,21,15,15,14,15,21,21,21,17,17,17,17,24,24,20,15,15,20,26,28,20,12,17,26,14,11,17,11,14,29,17,24,17,17,12,21,17,12,17,36,12,15,14,15,42,11,15,29,12,9,17,11,21,29,17,19,34,12,25,19,18,19,16,15,19,21,17,15,17,15,15,29,19,14,11,24,12,17,25,15,17,17,19,15,15,17,14,12,12,17,24,12,15,14,29,15,15,15,12
31,31,16,8,18,23,23,17,23,18,21,18,18,17,13,15,16,21,21,16,18,28,21,36,21,17,16,18,30,23,10,11,28,23,17,15,10,15,23,18,13,18,16,16,17,18,16,15,16,18,16,18,17,13,10,17,15,13,21,35,18,15,16,13,21,16,15,10,15,26,15,16,15,13,10,35,21,16,12,23,23,16,16,15,10,16,28,18,23,23,13,16,12,45,12,21,10,18,8,12,18,16,13,12,12,26,7,36,16,26,13,16,16,15,45,8,13,20,15,12,13,29,7,13,16,36,16,29,12,15,16,23,15,17,18,18,21,34,18,12,16,18,13,12,16,18,16,16,16,10,21,23,15,13,11,17,14,15,32,29,14,9,36,40,15,13,17,15,15,15,17,13,11,17,21,17,29,13,7,17,15,17,21,32,17,17,14,15,16,17,24,17,17,15,13,15,17,15,17,15,16,32,16,17,28,15,14,15,15,17,16,11,15,17,28,20,17,17,9,17,28,17,17,17,15,12,15,32,9,28,28,12,28,24,15,21,29,17,17,32,17,15,21,17,15,10,16,24,24,16,29,21,16,14,15,15,12,17,20,10,15,15,24,20,21,21,20,14,17,21,18,17,17,21,17,16,20,14,17,15,20,24,11,17,15,15,15,16,19,27,17,21,15,17,29,12,15,19,15,17,15,12,17,29,10,17,34,19,11,21,14,17,25,11,21,17,15,15,17,24,15,15,12,19,32,17,17,10,21,15,17,19,12,15,17,36,14,14,8,15,25,17,15,12,40,15,19,17,7,15,24
23,18,18,6,15,16,26,23,32,15,30,13,13,18,16,18,18,16,15,16,21,18,31,23,18,18,18,23,21,16,10,16,43,18,13,13,13,16,23,18,13,16,12,13,17,18,13,10,17,16,16,18,16,13,16,21,16,16,18,13,15,18,18,17,17,13,13,15,17,21,16,16,13,15,17,26,15,15,16,16,16,16,16,17,18,16,15,16,15,23,13,18,10,16,15,16,16,10,15,13,13,18,17,17,16,12,18,16,21,8,45,10,11,17,10,23,26,18,15,12,15,16,16,16,21,10,52,17,12,18,21,18,10,18,18,31,29,15,15,15,29,13,13,16,16,13,16,8,31,29,16,15,13,13,13,15,29,21,20,21,14,32,28,32,6,14,15,15,15,20,16,16,14,11,21,21,17,14,14,21,15,17,32,30,13,15,17,17,26,20,20,20,15,15,16,15,10,11,15,14,28,26,13,15,15,15,15,13,11,24,26,14,17,17,24,20,14,7,21,12,15,21,15,15,15,15,15,17,17,28,12,17,32,15,26,14,12,20,21,21,17,10,17,17,10,17,17,9,20,28,32,16,12,20,17,29,14,9,17,15,14,14,29,16,17,17,21,14,17,17,15,15,17,17,15,15,15,12,15,15,15,12,14,15,15,15,26,16,7,25,21,24,19,15,10,16,12,15,15,11,24,18,10,7,19,19,17,17,19,15,11,15,17,12,17,14,17,14,14,15,15,15,19,21,18,12,12,10,32,25,15,15,12,11,25,19,9,15,24,15,14,12,12,17,17,14,15,29,19,15,9
28,15,18,18,13,30,18,23,12,28,13,16,16,18,16,21,16,12,16,16,16,16,26,13,31,18,18,18,16,17,16,18,30,23,18,18,28,18,16,16,15,13,15,17,21,17,10,10,17,18,21,17,18,13,18,16,26,15,12,12,18,18,18,17,18,16,15,18,21,21,16,13,13,16,18,18,13,13,16,10,18,21,16,17,23,23,10,15,16,17,16,21,12,13,23,16,16,16,13,10,10,17,23,18,17,16,18,26,16,12,31,16,20,3,23,13,16,12,12,16,15,16,23,16,16,34,10,43,6,28,13,15,16,13,21,31,17,10,17,15,13,16,18,5,16,16,18,21,14,28,17,17,17,13,14,15,17,21,14,12,14,17,20,15,16,5,17,24,11,13,21,15,16,14,17,24,11,28,17,13,15,17,17,10,20,24,17,17,20,17,14,16,16,15,20,15,17,15,11,17,17,16,14,15,15,13,14,16,17,17,29,20,12,21,15,20,14,15,24,14,11,17,15,11,12,15,15,15,20,17,17,14,20,20,14,14,14,10,24,21,14,11,17,28,14,15,29,11,17,15,21,11,29,14,20,15,9,15,29,20,10,24,15,15,7,15,14,14,14,14,15,15,15,14,15,17,15,15,17,12,12,15,20,12,15,21,15,19,17,15,15,36,15,15,21,15,12,17,21,12,24,24,14,14,12,17,17,14,19,17,11,11,14,10,19,25,15,15,19,21,15,14,17,25,24,18,15,19,21,11,19,12,11,12,12,12,15,17,19,12,12,17,19,12,9,11,19,17,19,9,21
