1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300,2301,2302,2303,2304,2305,2306
13,13,12,13,14,13,9,11,12,13,12,13,11,10,10,13,13,13,11,14,12,13,11,12,12,13,12,11,12,11,12,11,16,12,11,11,12,11,13,12,9,12,14,14,13,13,12,9,12,13,11,13,10,13,9,10,12,13,12,11,10,12,12,12,12,12,12,13,12,13,13,12,12,13,11,12,14,12,16,15,12,12,13,12,12,13,12,12,14,15,14,13,12,13,15,12,12,16,11,12,13,13,13,14,14,14,14,14,15,13,13,15,14,13,12,12,14,12,11,14,10,14,11,12,13,13,13,14,12,12,10,13,13,12,16,13,15,15,14,13,12,12,14,16,12,14,12,11,12,13,13,14,11,16,12,13,13,13,13,14,13,13,13,13,13,15,13,12,11,11,13,13,13,12,12,11,13,13,12,12,14,14,13,16,14,13,13,14,15,12,13,12,10,12,12,14,14,14,13,13,12,12,12,11,11,14,13,14,13,12,13,13,13,14,15,14,12,13,14,13,12,11,12,12,14,14,12,12,13,12,14,13,10,12,13,12,14,14,13,13,13,12,14,15,12,9,14,13,11,12,12,13,12,12,14,15,14,14,14,13,12,15,14,13,12,14,12,13,12,11,15,13,12,12,11,11,12,15,13,10,12,11,12,12,11,12,13,11,14,14,12,13,13,12,13,12,15,14,12,12,12,12,12,14,12,12,12,12,12,11,12,12,13,15,11,11,12,11,12,12,12,10,10,12,11,12,13,15,15,13,12,12,13,12,12,11,11,12,13,13,14,12,12,12,12,13,13,12,12,12,13
13,13,12,12,13,14,12,10,12,14,14,12,9,11,13,11,12,14,13,14,12,12,12,12,13,13,12,12,12,12,11,14,12,13,11,12,12,11,12,12,11,13,14,12,12,12,12,11,11,12,12,14,13,12,12,13,12,11,12,12,11,11,12,13,12,14,10,13,13,12,12,13,11,12,13,12,12,13,12,12,14,15,11,11,14,11,11,11,14,14,14,14,15,12,12,13,12,14,12,11,13,12,14,12,12,13,14,12,12,14,13,12,14,14,12,12,11,13,13,13,12,11,12,13,13,14,13,14,11,12,12,12,13,12,16,13,14,9,15,13,13,10,13,12,14,11,12,12,13,12,12,14,14,12,12,13,13,13,13,13,13,14,14,14,14,15,13,12,10,12,13,12,12,12,12,10,14,12,12,11,12,16,15,14,12,14,13,14,12,11,13,13,12,11,14,12,13,14,13,13,12,10,13,13,11,14,14,13,13,10,12,12,12,13,14,14,12,12,13,12,12,12,14,11,14,14,12,11,12,14,14,12,12,12,13,14,14,13,12,12,13,12,14,13,10,11,12,11,12,13,11,12,11,13,14,15,15,15,12,12,13,13,12,14,14,12,13,12,13,12,12,12,13,12,10,8,12,12,11,12,12,12,11,10,13,13,12,12,13,15,13,13,13,10,12,13,14,15,12,12,14,12,12,12,14,12,12,12,12,12,15,13,12,10,10,11,12,13,12,12,12,12,12,11,12,12,12,12,13,13,11,11,12,12,12,12,12,12,13,12,12,13,12,12,13,13,12,12,12,12,14
12,12,11,12,14,13,11,10,12,13,12,10,11,12,12,12,12,11,14,10,12,13,13,12,13,14,13,12,13,14,11,10,12,12,13,12,13,14,12,11,13,12,12,10,12,12,13,12,11,12,14,14,13,14,13,14,11,12,12,12,13,12,12,13,14,14,13,13,13,11,14,14,13,14,13,13,13,13,12,13,12,13,13,12,13,13,12,14,13,14,14,14,14,13,12,11,15,13,10,11,12,12,16,14,13,13,13,15,14,12,12,12,13,14,12,11,13,12,12,13,12,12,13,14,15,12,12,14,14,13,12,13,12,11,12,14,14,16,13,13,12,12,13,11,12,13,12,12,11,12,12,14,13,15,12,12,13,16,13,13,16,15,13,13,13,12,12,13,12,13,12,12,16,14,12,12,14,12,12,12,13,14,13,12,12,13,14,13,11,12,13,15,14,13,12,12,14,14,12,11,12,12,14,12,14,13,10,12,11,9,12,12,12,12,12,13,12,11,11,12,14,14,12,11,14,13,13,9,12,12,12,13,12,12,14,14,14,14,11,11,12,13,12,13,11,11,11,12,13,13,14,12,12,13,12,14,14,13,12,12,13,12,13,14,15,12,12,11,12,13,13,12,14,14,10,10,12,12,12,12,11,8,12,12,11,11,12,14,12,14,15,12,10,12,12,12,14,12,13,14,11,10,11,14,12,11,10,12,13,14,12,15,12,12,8,12,12,8,15,12,13,12,12,11,12,13,14,12,12,12,11,12,12,10,11,13,12,13,12,12,13,13,13,12,12,12,12,13,12,11,13
13,10,12,13,14,11,11,11,12,12,10,12,12,10,12,12,13,12,12,11,11,13,13,15,13,13,13,13,13,13,11,10,12,11,13,12,14,14,13,12,13,11,11,12,11,13,12,13,13,12,12,13,13,14,12,12,11,12,12,13,15,13,11,11,14,13,15,13,14,11,14,13,14,14,14,13,13,13,13,13,12,12,13,13,13,12,14,14,16,12,12,14,14,12,12,13,12,12,12,9,13,13,12,14,14,14,13,13,15,14,11,12,13,14,14,11,12,12,12,13,12,12,13,16,13,12,13,13,13,13,12,14,13,12,13,13,12,12,12,12,13,13,12,12,13,13,13,12,12,13,15,13,11,12,11,11,13,13,13,14,14,13,12,12,12,13,14,12,13,13,11,15,12,14,13,12,13,13,13,12,13,13,12,13,13,12,14,12,12,12,12,14,13,14,12,14,12,11,12,11,13,14,13,13,13,12,9,11,10,12,14,14,12,12,12,14,13,12,11,12,15,11,13,13,12,12,12,12,10,12,13,13,12,12,14,12,13,13,12,8,12,12,12,12,12,12,12,12,14,14,13,12,13,13,13,13,12,12,14,12,12,14,15,14,12,13,11,11,13,13,14,12,12,13,12,13,12,12,12,12,12,12,13,11,12,13,12,13,13,11,12,12,12,13,12,12,12,12,14,12,10,12,12,10,14,12,11,12,12,12,12,12,13,12,11,12,12,15,10,13,12,12,12,11,12,11,12,12,12,13,12,9,11,12,12,12,13,17,11,12,12,12,12,13,12,12,12,12,11,12,13
14,14,12,12,12,11,10,12,12,13,12,12,12,10,11,12,13,13,11,11,12,13,13,12,12,14,12,12,14,14,13,12,11,12,13,13,12,12,12,11,12,12,12,13,12,13,12,12,16,14,11,12,13,12,12,12,12,12,12,14,15,13,12,11,13,13,15,14,13,11,12,13,14,14,14,13,13,13,14,13,12,12,13,13,12,13,12,11,14,12,12,12,11,12,12,11,12,12,13,12,11,14,14,16,13,12,16,13,13,13,13,13,14,14,13,12,9,12,12,13,14,14,16,12,15,13,12,12,13,11,13,14,13,13,13,12,16,15,14,13,13,13,12,13,13,13,14,13,15,12,13,13,13,11,12,12,13,13,14,14,14,13,14,11,12,14,14,14,14,13,11,13,14,14,14,12,13,14,14,14,14,13,12,13,14,12,12,12,12,12,13,14,13,14,13,14,12,11,12,12,12,14,14,14,14,14,11,12,11,13,14,13,12,12,11,12,14,14,12,12,12,14,13,13,9,12,12,15,14,11,14,12,15,15,14,14,12,13,13,11,14,15,11,13,12,15,13,13,14,12,13,13,14,13,12,13,13,12,12,12,12,14,14,12,12,12,11,13,13,12,15,14,12,12,13,12,12,13,12,12,13,12,11,11,12,12,11,12,12,12,10,12,12,12,12,12,12,14,11,12,12,10,12,12,12,12,13,13,12,12,14,13,10,10,13,11,13,13,15,13,12,15,12,12,10,11,13,13,13,15,11,12,8,8,13,12,15,13,13,8,12,12,12,12,12,12,13,11,15,11,12
14,16,12,13,13,10,11,14,13,12,13,11,12,12,11,12,12,12,12,12,12,11,11,12,13,13,12,12,14,14,11,11,12,13,12,13,11,11,11,11,11,12,13,13,12,12,12,13,13,12,12,12,10,12,12,12,11,12,12,12,12,14,13,13,12,13,15,14,12,11,11,13,14,15,14,13,13,13,13,12,12,14,15,14,12,15,11,13,14,14,12,12,12,12,13,13,13,12,12,15,12,16,14,13,14,11,16,14,15,12,13,14,13,13,14,11,12,13,12,12,14,15,15,16,14,14,13,13,11,11,14,13,13,12,11,13,14,15,14,13,14,11,12,12,12,12,15,15,16,12,12,12,12,11,12,13,13,14,13,12,13,13,12,12,10,12,16,15,13,12,12,12,16,14,13,14,14,14,16,14,13,14,13,14,13,12,13,11,12,12,12,14,14,13,15,13,12,12,12,12,12,13,14,14,13,12,13,10,12,13,15,13,13,13,12,12,13,13,12,15,12,14,13,11,10,12,14,15,13,12,12,13,15,16,14,14,12,13,12,15,12,13,12,13,13,13,13,14,13,12,13,13,13,13,12,14,13,12,10,12,13,14,13,13,12,12,11,14,13,12,14,14,13,12,13,13,12,13,13,12,12,13,12,12,12,13,12,12,12,11,12,12,12,12,12,12,15,12,11,12,12,12,13,14,15,13,13,13,12,12,12,13,12,12,12,13,12,12,12,13,13,15,13,13,11,11,12,13,13,12,13,10,11,12,12,11,13,12,12,13,10,8,12,12,11,12,13,15,13,11,12
12,13,14,14,11,11,10,13,13,11,13,13,12,12,12,11,10,13,12,12,11,11,12,13,12,11,14,12,12,13,12,13,11,12,12,12,11,9,10,11,12,14,13,13,11,12,12,13,13,12,11,12,11,11,12,12,12,10,12,12,11,13,14,14,13,12,14,14,11,11,13,12,12,13,14,13,14,14,12,12,12,14,14,14,14,14,13,12,13,13,14,14,13,12,13,14,15,12,12,14,15,13,14,13,12,12,12,12,13,13,12,13,12,12,12,16,14,14,13,12,14,16,13,13,14,12,12,12,15,14,12,15,12,12,12,13,13,15,13,14,13,13,14,14,14,12,13,14,12,16,12,11,14,13,14,14,11,13,14,13,14,14,13,12,13,14,13,16,14,12,11,12,12,12,13,14,14,14,12,12,14,14,14,14,12,12,13,13,13,12,12,12,13,13,13,13,11,11,13,12,13,13,13,12,13,13,12,12,13,12,14,12,14,13,14,14,12,13,13,13,14,12,12,11,14,10,16,14,12,12,12,12,12,14,14,13,12,12,14,14,14,14,13,11,12,12,15,14,14,15,12,12,13,13,13,14,14,10,12,12,13,13,13,12,12,12,12,13,13,12,12,13,13,13,13,13,14,12,11,12,12,14,13,13,14,13,13,13,12,11,12,12,13,14,13,13,12,11,12,12,12,14,14,13,12,11,12,13,12,12,15,15,12,12,13,13,12,12,13,13,13,13,13,15,12,12,10,12,15,13,13,12,12,10,12,12,13,12,12,11,11,10,12,12,12,13,15,13,11,11,15
13,14,12,14,8,12,13,12,12,12,12,13,13,13,12,12,11,12,12,11,13,12,12,12,11,12,11,12,13,12,13,10,12,12,13,12,11,11,11,10,12,14,12,12,12,12,11,13,14,11,11,11,12,12,12,12,13,10,11,13,12,12,14,16,13,12,13,12,11,11,16,13,12,13,15,14,13,13,12,12,13,11,14,14,13,14,12,12,12,13,14,14,13,13,15,15,13,13,13,13,14,13,12,12,13,12,12,13,13,13,12,11,12,12,12,13,15,12,13,13,12,14,15,14,12,11,12,16,14,16,14,14,12,13,12,12,12,14,12,13,13,13,13,12,13,13,13,13,14,13,13,10,14,13,14,14,11,12,11,12,14,14,12,13,13,12,14,15,13,13,12,13,10,14,15,14,14,13,13,13,13,14,15,14,14,10,13,12,12,13,13,12,12,13,12,12,11,12,13,15,12,13,12,12,14,13,13,12,13,13,12,12,13,13,13,13,12,13,13,13,14,13,11,12,14,10,14,13,12,12,13,12,13,13,13,13,10,12,14,12,16,13,12,12,13,13,14,12,13,13,12,13,13,13,13,15,12,14,12,12,13,12,11,14,12,12,16,14,12,12,13,13,14,13,13,13,14,12,12,12,13,13,13,14,14,14,13,13,12,12,12,13,14,15,13,12,12,11,12,12,12,13,14,13,13,12,12,12,13,13,12,12,12,12,13,13,12,12,12,12,13,15,14,13,12,12,12,12,14,14,13,13,13,11,11,12,13,12,12,11,11,10,12,12,12,13,13,13,12,12,12
13,12,11,11,13,12,14,13,12,12,12,12,11,11,12,13,11,12,11,15,12,13,11,11,11,8,11,12,13,12,12,8,13,10,12,15,10,11,12,11,12,12,12,12,12,10,12,13,13,11,15,12,13,12,10,12,13,12,12,13,12,11,14,15,11,12,13,13,13,11,12,12,13,13,14,14,12,11,13,13,13,12,14,12,13,12,12,12,12,13,14,13,13,14,14,14,15,14,12,13,13,12,11,12,13,13,12,12,12,12,12,10,13,14,13,12,16,15,12,12,12,12,14,14,13,11,12,13,16,16,14,14,14,13,12,14,14,13,12,13,13,12,13,15,12,10,13,13,13,12,12,12,13,12,15,15,14,12,13,16,12,12,14,15,13,14,12,12,12,13,12,12,16,12,16,13,13,13,13,13,12,14,15,14,12,12,16,13,16,13,13,12,11,12,12,12,12,12,12,12,13,13,12,12,12,13,11,12,13,14,13,12,13,14,12,10,11,13,15,14,13,12,12,12,14,12,12,12,12,12,12,13,13,12,12,13,11,12,12,13,14,13,14,12,13,12,13,13,12,12,12,12,13,13,12,12,13,12,12,13,14,12,12,11,12,14,14,13,12,13,11,14,14,13,13,13,12,12,12,12,12,12,14,14,12,12,12,13,13,12,12,13,13,13,13,13,12,12,12,12,11,12,12,13,12,12,12,12,12,12,12,8,15,11,12,13,11,12,12,13,12,13,13,12,11,12,12,12,13,13,15,13,12,13,13,12,13,12,8,11,11,8,12,12,10,12,15,12,12,13,11
10,12,10,12,12,11,13,12,12,12,12,12,11,12,12,12,12,12,16,16,13,11,12,12,10,8,12,11,11,12,12,12,11,13,11,13,12,12,12,12,13,12,12,12,11,13,12,13,13,13,13,12,12,10,12,14,13,13,12,13,12,13,14,13,12,14,12,13,14,12,10,12,15,13,15,12,12,13,13,12,14,12,12,11,13,11,13,12,12,14,14,13,13,14,12,14,17,15,11,12,14,13,12,12,12,14,13,12,13,13,12,12,12,14,13,14,14,14,12,11,12,12,14,14,13,12,12,12,13,14,15,14,12,14,12,13,15,12,13,13,12,14,12,12,12,12,13,13,12,12,14,10,12,13,14,14,14,10,16,13,13,13,14,13,12,12,12,13,12,10,13,16,12,11,12,12,12,13,11,13,13,12,14,13,15,11,13,12,16,12,12,13,12,11,12,11,12,12,14,17,10,11,11,12,10,13,10,13,13,13,12,11,14,13,10,11,11,12,15,12,12,13,13,12,12,13,12,13,13,11,11,13,13,13,13,12,12,12,11,12,13,13,12,12,12,13,14,13,12,12,10,10,13,12,12,13,13,12,13,12,13,14,13,13,15,12,11,12,13,15,13,14,14,12,12,14,12,14,12,15,12,12,13,13,12,12,13,13,13,12,13,13,12,12,13,13,12,12,12,11,10,12,12,11,12,13,12,12,12,11,12,13,12,12,11,12,12,12,12,11,11,12,13,12,12,11,12,12,12,12,13,13,15,11,13,12,14,13,11,10,8,11,13,14,12,11,11,12,12,13,12
